Row,PBstart,PCstart,PDstart,PFstart,PArise,PBrise,PCrise,PDrise,PFrise,PAfall,PBfall,PCfall,PDfall,PFfall,PAwidth,PBwidth,PCwidth,PDwidth,PFwidth,y
13643,-5.38e-06,6.071e-05,4.276e-06,3.815e-05,1.033e-05,1.432e-05,2.842e-05,1.465e-05,2.731e-05,0.0001940,0.0002507,0.0003067,0.0002682,0.0002656,0.0001008,0.0001520,0.0002389,0.0001540,0.0002311,-41.9
13859,-4.09e-06,5.685e-05,5.830e-06,3.780e-05,1.018e-05,1.364e-05,2.921e-05,1.341e-05,2.553e-05,0.0002028,0.0002360,0.0002424,0.0002526,0.0002786,9.913e-05,0.0001590,0.0002616,0.0001398,0.0002272,-41.9
14123,-5.46e-06,5.818e-05,4.662e-06,3.893e-05,9.996e-06,1.485e-05,3.244e-05,1.508e-05,2.739e-05,0.0002070,0.0002612,0.0002814,0.0002632,0.0002645,9.633e-05,0.0001687,0.0002395,0.0001532,0.0002251,-41.9
16229,-4.82e-06,5.693e-05,4.832e-06,3.445e-05,9.624e-06,1.286e-05,3.069e-05,1.257e-05,2.541e-05,0.0002049,0.0002269,0.0003137,0.0002405,0.0002968,8.637e-05,0.0001603,0.0002394,0.0001248,0.0002208,-41.9
16889,-4.52e-06,5.720e-05,5.736e-06,3.857e-05,1.044e-05,1.431e-05,2.913e-05,1.419e-05,2.633e-05,0.0002048,0.0002511,0.0002686,0.0002550,0.0002802,0.0001007,0.0001510,0.0002666,0.0001530,0.0002231,-41.9
16951,4.957e-06,5.447e-05,1.156e-05,3.775e-05,1.107e-05,1.566e-05,3.019e-05,1.387e-05,2.495e-05,0.0002108,0.0002504,0.0002845,0.0002564,0.0002809,0.0001084,0.0001831,0.0002519,0.0001595,0.0002208,-41.9
17218,-4.45e-06,5.729e-05,5.416e-06,3.677e-05,9.826e-06,1.326e-05,3.300e-05,1.308e-05,2.506e-05,0.0002082,0.0002393,0.0003005,0.0002424,0.0002815,9.119e-05,0.0001527,0.0002368,0.0001335,0.0002220,-41.9
18042,-5.51e-06,5.612e-05,3.874e-06,3.586e-05,1.019e-05,1.442e-05,3.198e-05,1.348e-05,2.612e-05,0.0002031,0.0002372,0.0002920,0.0002550,0.0002581,0.0001010,0.0001563,0.0002581,0.0001445,0.0002316,-41.9
18776,-6.98e-06,5.116e-05,3.039e-06,2.610e-05,1.091e-05,2.367e-05,3.359e-05,1.804e-05,2.474e-05,0.0002129,0.0002498,0.0002797,0.0002666,0.0002607,0.0001193,0.0001977,0.0002565,0.0001940,0.0002251,-41.9
18948,-8.41e-06,5.385e-05,1.719e-06,3.727e-05,1.088e-05,1.218e-05,3.453e-05,1.490e-05,2.633e-05,0.0002110,0.0002498,0.0002736,0.0002693,0.0002831,0.0001129,0.0001249,0.0002580,0.0001522,0.0002290,-41.9
19250,-3.76e-06,5.794e-05,5.621e-06,3.548e-05,1.005e-05,1.245e-05,3.117e-05,1.287e-05,2.435e-05,0.0002039,0.0002320,0.0002915,0.0002422,0.0002847,9.276e-05,0.0001464,0.0002390,0.0001275,0.0002230,-41.9
19439,-4.62e-06,5.924e-05,4.738e-06,3.563e-05,9.506e-06,1.242e-05,3.126e-05,1.293e-05,2.412e-05,0.0002023,0.0002437,0.0002599,0.0002408,0.0002584,8.917e-05,0.0001487,0.0002471,0.0001283,0.0002270,-41.9
19504,-2.67e-06,5.013e-05,-4.69e-06,2.285e-05,1.144e-05,2.372e-05,3.226e-05,1.936e-05,2.670e-05,0.0002004,0.0002502,0.0002428,0.0002771,0.0002852,0.0001362,0.0002145,0.0002597,0.0002170,0.0002407,-41.9
19910,-2.82e-06,5.695e-05,7.165e-06,3.787e-05,1.040e-05,1.467e-05,3.010e-05,1.436e-05,2.648e-05,0.0001986,0.0002391,0.0003043,0.0002487,0.0002685,0.0001025,0.0001651,0.0002394,0.0001484,0.0002207,-41.9
19916,-3.89e-06,5.559e-05,5.656e-06,3.768e-05,1.018e-05,1.419e-05,3.195e-05,1.405e-05,2.553e-05,0.0001962,0.0002376,0.0002812,0.0002472,0.0002513,0.0001004,0.0001695,0.0002505,0.0001457,0.0002164,-41.9
20962,-3.85e-06,5.708e-05,6.016e-06,3.764e-05,1.014e-05,1.380e-05,3.521e-05,1.354e-05,2.615e-05,0.0002060,0.0002437,0.0003293,0.0002427,0.0002740,9.932e-05,0.0001576,0.0002365,0.0001408,0.0002221,-41.9
21086,-8.06e-06,5.355e-05,-2.20e-06,3.105e-05,9.653e-06,1.449e-05,3.542e-05,1.258e-05,2.562e-05,0.0002023,0.0002438,0.0003197,0.0002538,0.0002654,9.469e-05,0.0001669,0.0002389,0.0001392,0.0002270,-41.9
21104,-6.46e-06,5.571e-05,2.201e-06,3.472e-05,9.859e-06,1.423e-05,3.221e-05,1.263e-05,2.476e-05,0.0002059,0.0002424,0.0002319,0.0002488,0.0002733,9.527e-05,0.0001658,0.0002421,0.0001346,0.0002242,-41.9
