Row,PBstart,PCstart,PDstart,PFstart,PArise,PBrise,PCrise,PDrise,PFrise,PAfall,PBfall,PCfall,PDfall,PFfall,PAwidth,PBwidth,PCwidth,PDwidth,PFwidth,y
1164,7.614e-07,2.719e-05,-2.44e-05,-1.84e-05,1.793e-05,2.154e-05,3.358e-05,1.039e-05,1.269e-05,0.0002328,0.0002607,0.0003138,0.0002544,0.0002601,0.0001944,0.0002335,0.0002702,0.0001353,0.0001988,-21.034
1519,8.292e-07,2.849e-05,-2.38e-05,-1.50e-05,1.749e-05,2.142e-05,3.612e-05,1.027e-05,1.300e-05,0.0002192,0.0002737,0.0002961,0.0002635,0.0002697,0.0001927,0.0002321,0.0002666,0.0001420,0.0002101,-21.034
1546,9.905e-07,2.799e-05,-2.41e-05,-1.80e-05,1.783e-05,2.142e-05,3.321e-05,1.042e-05,1.239e-05,0.0002218,0.0002480,0.0002680,0.0002614,0.0002640,0.0001967,0.0002318,0.0002662,0.0001383,0.0002024,-21.034
1603,2.037e-06,2.848e-05,-2.31e-05,-1.48e-05,1.687e-05,2.220e-05,3.881e-05,1.299e-05,1.569e-05,0.0002186,0.0002552,0.0002747,0.0002811,0.0002850,0.0001887,0.0002410,0.0002686,0.0001780,0.0002270,-21.034
2025,2.568e-06,2.981e-05,-2.33e-05,-1.62e-05,1.745e-05,2.225e-05,3.252e-05,1.342e-05,1.581e-05,0.0002061,0.0002586,0.0002494,0.0002673,0.0002727,0.0001897,0.0002355,0.0002631,0.0001855,0.0002286,-21.034
2328,9.216e-07,2.900e-05,-2.38e-05,-1.43e-05,1.637e-05,2.101e-05,3.473e-05,1.147e-05,1.473e-05,0.0002221,0.0002922,0.0003115,0.0002709,0.0002815,0.0001922,0.0002420,0.0002699,0.0001606,0.0002215,-21.034
2381,5.214e-07,3.041e-05,-2.33e-05,-1.36e-05,1.663e-05,2.206e-05,3.779e-05,1.362e-05,1.762e-05,0.0002233,0.0002794,0.0002919,0.0003075,0.0002973,0.0001844,0.0002430,0.0002613,0.0001917,0.0002444,-21.034
2651,1.168e-06,2.622e-05,-2.38e-05,-1.81e-05,1.766e-05,2.198e-05,3.487e-05,1.120e-05,1.361e-05,0.0002334,0.0002587,0.0002958,0.0002674,0.0002799,0.0001915,0.0002415,0.0002657,0.0001530,0.0002146,-21.034
2716,-5.53e-06,3.096e-05,-1.53e-05,6.300e-06,1.482e-05,1.309e-05,3.692e-05,1.301e-05,2.447e-05,0.0002178,0.0002621,0.0003040,0.0003184,0.0002847,0.0001665,0.0001785,0.0002695,0.0001798,0.0002531,-21.034
3015,6.734e-07,2.636e-05,-2.43e-05,-1.69e-05,1.788e-05,2.281e-05,3.751e-05,1.052e-05,1.310e-05,0.0002239,0.0002718,0.0003186,0.0002691,0.0002738,0.0001898,0.0002331,0.0002700,0.0001473,0.0002064,-21.034
3102,6.588e-07,2.480e-05,-2.44e-05,-1.91e-05,1.767e-05,2.130e-05,3.714e-05,1.036e-05,1.237e-05,0.0002395,0.0002705,0.0002850,0.0002676,0.0002590,0.0002011,0.0002250,0.0002663,0.0001313,0.0001941,-21.034
3329,5.598e-07,2.636e-05,-2.43e-05,-1.86e-05,1.789e-05,2.109e-05,3.314e-05,1.024e-05,1.232e-05,0.0002097,0.0002782,0.0003010,0.0002552,0.0002770,0.0001965,0.0002305,0.0002689,0.0001340,0.0001968,-21.034
3459,1.047e-06,3.078e-05,-2.38e-05,-1.56e-05,1.753e-05,2.183e-05,3.355e-05,1.149e-05,1.408e-05,0.0002386,0.0002828,0.0003011,0.0002785,0.0002908,0.0001895,0.0002400,0.0002705,0.0001607,0.0002164,-21.034
3598,1.595e-06,2.449e-05,-2.41e-05,-1.83e-05,1.822e-05,2.189e-05,3.630e-05,1.110e-05,1.317e-05,0.0002374,0.0002731,0.0003081,0.0002620,0.0002755,0.0002002,0.0002351,0.0002822,0.0001495,0.0002070,-21.034
3715,1.272e-06,2.844e-05,-2.40e-05,-1.34e-05,1.642e-05,2.086e-05,3.862e-05,1.202e-05,1.519e-05,0.0002214,0.0002756,0.0002991,0.0002816,0.0002828,0.0001864,0.0002399,0.0002617,0.0001658,0.0002288,-21.034
3722,1.233e-06,2.456e-05,-2.38e-05,-1.99e-05,1.843e-05,2.159e-05,3.662e-05,1.188e-05,1.381e-05,0.0002211,0.0002641,0.0002953,0.0002635,0.0002869,0.0001898,0.0002374,0.0002766,0.0001591,0.0002091,-21.034
3899,1.569e-06,2.716e-05,-2.31e-05,-1.58e-05,1.740e-05,2.231e-05,3.569e-05,1.315e-05,1.617e-05,0.0002006,0.0002541,0.0002418,0.0002741,0.0002764,0.0001907,0.0002410,0.0002669,0.0001817,0.0002271,-21.034
4186,8.197e-07,2.906e-05,-2.40e-05,-1.48e-05,1.686e-05,2.166e-05,3.570e-05,1.042e-05,1.357e-05,0.0002345,0.0002561,0.0002665,0.0002617,0.0002552,0.0001897,0.0002326,0.0002744,0.0001473,0.0002174,-21.034
4468,1.765e-06,2.857e-05,-2.35e-05,-1.50e-05,1.762e-05,2.107e-05,3.408e-05,1.198e-05,1.488e-05,0.0002232,0.0002929,0.0003076,0.0002803,0.0002836,0.0001888,0.0002394,0.0002804,0.0001627,0.0002246,-21.034
4769,2.454e-07,2.664e-05,-2.41e-05,-1.64e-05,1.834e-05,2.085e-05,3.649e-05,9.703e-06,1.214e-05,0.0002281,0.0002591,0.0003162,0.0002519,0.0002643,0.0001954,0.0002228,0.0002648,0.0001134,0.0001955,-21.034
4801,6.640e-07,2.578e-05,-2.47e-05,-1.89e-05,1.761e-05,2.107e-05,3.395e-05,1.029e-05,1.203e-05,0.0002269,0.0002649,0.0002923,0.0002530,0.0002601,0.0001959,0.0002282,0.0002611,0.0001175,0.0001885,-21.034
5033,-4.35e-06,1.999e-05,-1.63e-05,9.548e-06,1.399e-05,1.417e-05,2.901e-05,9.881e-06,2.057e-05,0.0002221,0.0002543,0.0003243,0.0002490,0.0002644,0.0001670,0.0002186,0.0002553,0.0001250,0.0002302,-21.034
5060,1.104e-06,2.907e-05,-2.38e-05,-1.46e-05,1.697e-05,2.066e-05,3.687e-05,1.023e-05,1.316e-05,0.0002267,0.0002654,0.0003097,0.0002652,0.0002656,0.0001948,0.0002337,0.0002568,0.0001391,0.0002130,-21.034
5197,6.324e-07,2.501e-05,-2.44e-05,-1.90e-05,1.808e-05,2.206e-05,3.499e-05,1.040e-05,1.244e-05,0.0002279,0.0002583,0.0003089,0.0002640,0.0002734,0.0001944,0.0002257,0.0002670,0.0001372,0.0001998,-21.034
5282,1.232e-06,2.684e-05,-2.45e-05,-1.72e-05,1.788e-05,2.083e-05,3.552e-05,1.020e-05,1.255e-05,0.0002322,0.0002673,0.0003280,0.0002670,0.0002718,0.0001942,0.0002311,0.0002663,0.0001333,0.0001985,-21.034
5343,6.573e-07,2.780e-05,-2.47e-05,-1.76e-05,1.829e-05,2.109e-05,3.335e-05,1.056e-05,1.310e-05,0.0002310,0.0002644,0.0003260,0.0002717,0.0002698,0.0001908,0.0002315,0.0002674,0.0001440,0.0002070,-21.034
7091,1.097e-06,2.525e-05,-2.44e-05,-1.86e-05,1.811e-05,2.191e-05,3.530e-05,1.167e-05,1.371e-05,0.0002371,0.0002710,0.0002982,0.0002648,0.0002692,0.0001905,0.0002310,0.0002715,0.0001495,0.0002081,-21.034
7136,1.642e-06,3.076e-05,-2.36e-05,-1.43e-05,1.817e-05,2.086e-05,3.610e-05,1.086e-05,1.408e-05,0.0002299,0.0002669,0.0003026,0.0002685,0.0002783,0.0001956,0.0002361,0.0002702,0.0001533,0.0002187,-21.034
7578,8.636e-07,2.858e-05,-2.39e-05,-1.61e-05,1.782e-05,2.202e-05,3.467e-05,1.104e-05,1.367e-05,0.0002298,0.0002682,0.0003209,0.0002679,0.0002855,0.0001953,0.0002379,0.0002697,0.0001539,0.0002177,-21.034
8334,2.428e-06,3.125e-05,-2.24e-05,-1.02e-05,1.727e-05,2.128e-05,3.751e-05,1.331e-05,1.865e-05,0.0002300,0.0002918,0.0002927,0.0003060,0.0002731,0.0001884,0.0002462,0.0002552,0.0001866,0.0002377,-21.034
8403,5.129e-07,2.469e-05,-2.43e-05,-1.79e-05,1.794e-05,2.217e-05,3.776e-05,1.188e-05,1.421e-05,0.0002138,0.0002804,0.0003123,0.0002703,0.0002779,0.0001928,0.0002382,0.0002737,0.0001612,0.0002179,-21.034
8539,7.568e-07,2.700e-05,-2.41e-05,-1.60e-05,1.803e-05,2.190e-05,3.502e-05,1.097e-05,1.401e-05,0.0002403,0.0002679,0.0002801,0.0002685,0.0002779,0.0001933,0.0002315,0.0002655,0.0001497,0.0002147,-21.034
8929,2.949e-07,2.654e-05,-2.50e-05,-1.79e-05,1.765e-05,2.133e-05,3.567e-05,1.105e-05,1.380e-05,0.0002209,0.0002648,0.0002770,0.0002620,0.0002720,0.0001951,0.0002299,0.0002697,0.0001473,0.0002116,-21.034
9235,1.188e-06,2.784e-05,-2.41e-05,-1.49e-05,1.732e-05,2.152e-05,3.481e-05,1.103e-05,1.397e-05,0.0002332,0.0002723,0.0003137,0.0002740,0.0002797,0.0001937,0.0002379,0.0002748,0.0001562,0.0002212,-21.034
9799,2.352e-06,3.201e-05,-2.27e-05,-1.28e-05,1.721e-05,2.150e-05,3.292e-05,1.344e-05,1.729e-05,0.0001932,0.0002299,0.0002335,0.0002618,0.0002522,0.0001869,0.0002371,0.0002458,0.0001829,0.0002300,-21.034
9873,1.276e-06,3.175e-05,-2.35e-05,-1.37e-05,1.752e-05,2.166e-05,3.500e-05,1.109e-05,1.497e-05,0.0002169,0.0002302,0.0002845,0.0002539,0.0002632,0.0001893,0.0002365,0.0002664,0.0001605,0.0002235,-21.034
9909,-4.43e-07,2.380e-05,-2.49e-05,-1.94e-05,1.823e-05,2.110e-05,3.612e-05,1.071e-05,1.276e-05,0.0002411,0.0002669,0.0003165,0.0002508,0.0002760,0.0001936,0.0002336,0.0002717,0.0001413,0.0002049,-21.034
10003,5.861e-07,2.611e-05,-2.44e-05,-1.75e-05,1.706e-05,2.178e-05,3.541e-05,1.221e-05,1.505e-05,0.0002280,0.0002712,0.0003217,0.0002800,0.0002827,0.0001931,0.0002457,0.0002747,0.0001670,0.0002226,-21.034
10317,1.239e-06,2.688e-05,-2.43e-05,-1.79e-05,1.786e-05,2.179e-05,3.652e-05,1.204e-05,1.463e-05,0.0002182,0.0002715,0.0003305,0.0002778,0.0002963,0.0001922,0.0002398,0.0002691,0.0001647,0.0002206,-21.034
