Row,PBstart,PCstart,PDstart,PFstart,PArise,PBrise,PCrise,PDrise,PFrise,PAfall,PBfall,PCfall,PDfall,PFfall,PAwidth,PBwidth,PCwidth,PDwidth,PFwidth,y
7914,2.553e-06,4.231e-06,-1.44e-05,-3.20e-05,2.159e-05,2.605e-05,3.210e-05,1.797e-05,1.155e-05,0.0002358,0.0003143,0.0003211,0.0003358,0.0003060,0.0002037,0.0002653,0.0002956,0.0002569,0.0001691,-12.502
8348,2.584e-06,1.426e-05,-1.66e-05,-2.79e-05,2.111e-05,2.388e-05,3.350e-05,1.701e-05,1.215e-05,0.0002359,0.0002772,0.0003131,0.0003307,0.0003167,0.0002011,0.0002540,0.0002835,0.0002464,0.0002047,-12.502
9295,3.183e-06,1.040e-05,-1.56e-05,-2.95e-05,2.080e-05,2.426e-05,3.358e-05,1.670e-05,1.113e-05,0.0002295,0.0003317,0.0002956,0.0003468,0.0003074,0.0002034,0.0002549,0.0002964,0.0002481,0.0001807,-12.502
9882,2.773e-06,1.237e-05,-1.82e-05,-2.93e-05,1.978e-05,2.613e-05,3.293e-05,1.551e-05,1.102e-05,0.0002394,0.0003030,0.0003513,0.0003264,0.0003110,0.0002037,0.0002710,0.0002980,0.0002336,0.0001800,-12.502
10105,4.090e-06,1.273e-05,-1.79e-05,-2.88e-05,2.050e-05,2.566e-05,3.541e-05,1.543e-05,1.128e-05,0.0002303,0.0002895,0.0003432,0.0003238,0.0002941,0.0001999,0.0002712,0.0003004,0.0002357,0.0001848,-12.502
10538,1.827e-06,1.352e-05,-1.59e-05,-2.90e-05,2.071e-05,2.445e-05,3.328e-05,1.727e-05,1.188e-05,0.0002392,0.0002993,0.0003009,0.0003371,0.0003232,0.0002026,0.0002565,0.0002955,0.0002466,0.0001935,-12.502
10590,3.611e-06,1.059e-05,-1.87e-05,-2.93e-05,2.007e-05,2.575e-05,3.412e-05,1.443e-05,1.028e-05,0.0002243,0.0003188,0.0003206,0.0003126,0.0002977,0.0002051,0.0002720,0.0003023,0.0002193,0.0001671,-12.502
10637,3.950e-06,1.493e-05,-1.80e-05,-2.87e-05,2.034e-05,2.590e-05,3.191e-05,1.530e-05,1.108e-05,0.0002365,0.0002972,0.0002933,0.0003256,0.0002971,0.0002030,0.0002667,0.0003016,0.0002279,0.0001835,-12.502
10813,3.028e-06,1.113e-05,-1.72e-05,-2.99e-05,2.001e-05,2.499e-05,3.516e-05,1.654e-05,1.141e-05,0.0002222,0.0002911,0.0003386,0.0003153,0.0002925,0.0002075,0.0002659,0.0002887,0.0002395,0.0001796,-12.502
11327,3.631e-06,1.174e-05,-1.59e-05,-2.88e-05,2.144e-05,2.415e-05,3.429e-05,1.633e-05,1.174e-05,0.0002237,0.0002925,0.0003061,0.0003156,0.0003105,0.0002035,0.0002538,0.0002874,0.0002477,0.0001871,-12.502
12000,3.073e-06,1.056e-05,-1.68e-05,-3.11e-05,2.029e-05,2.723e-05,3.523e-05,1.634e-05,1.071e-05,0.0002306,0.0002839,0.0003059,0.0003311,0.0003084,0.0002025,0.0002666,0.0002910,0.0002511,0.0001639,-12.502
12145,3.720e-06,1.288e-05,-1.59e-05,-2.84e-05,2.107e-05,2.568e-05,3.520e-05,1.770e-05,1.150e-05,0.0002193,0.0002678,0.0002736,0.0003041,0.0002978,0.0002004,0.0002412,0.0002945,0.0002575,0.0001956,-12.502
12344,2.743e-06,1.144e-05,-1.52e-05,-2.88e-05,2.100e-05,2.454e-05,3.476e-05,1.792e-05,1.216e-05,0.0002379,0.0002666,0.0003006,0.0003242,0.0003192,0.0002004,0.0002496,0.0003019,0.0002491,0.0001991,-12.502
12415,3.925e-06,1.092e-05,-1.64e-05,-2.99e-05,2.128e-05,2.650e-05,3.657e-05,1.674e-05,1.086e-05,0.0002295,0.0003089,0.0003286,0.0003358,0.0003106,0.0002031,0.0002598,0.0002990,0.0002476,0.0001645,-12.502
12591,5.247e-06,1.214e-05,-1.62e-05,-2.93e-05,2.221e-05,2.526e-05,3.300e-05,1.595e-05,1.071e-05,0.0002449,0.0003147,0.0003464,0.0003258,0.0003052,0.0002016,0.0002549,0.0002956,0.0002375,0.0001642,-12.502
13188,3.427e-06,1.388e-05,-1.62e-05,-2.81e-05,2.188e-05,2.633e-05,3.457e-05,1.666e-05,1.181e-05,0.0002226,0.0003210,0.0003568,0.0003585,0.0003135,0.0002039,0.0002526,0.0002818,0.0002487,0.0001909,-12.502
13234,2.450e-06,1.228e-05,-1.72e-05,-2.89e-05,2.024e-05,2.783e-05,3.474e-05,1.550e-05,1.052e-05,0.0002290,0.0003143,0.0003127,0.0003245,0.0002976,0.0002064,0.0002728,0.0003034,0.0002358,0.0001697,-12.502
13341,4.312e-06,1.036e-05,-1.67e-05,-3.02e-05,2.203e-05,2.816e-05,3.272e-05,1.508e-05,9.948e-06,0.0002468,0.0003112,0.0003050,0.0003251,0.0003017,0.0002119,0.0002680,0.0003147,0.0002380,0.0001528,-12.502
13996,4.073e-06,8.917e-06,-1.62e-05,-2.91e-05,2.088e-05,2.584e-05,3.413e-05,1.565e-05,1.044e-05,0.0002469,0.0003371,0.0003650,0.0003272,0.0002986,0.0002102,0.0002649,0.0003109,0.0002344,0.0001632,-12.502
14114,3.234e-06,1.134e-05,-1.64e-05,-2.96e-05,2.120e-05,2.597e-05,3.361e-05,1.624e-05,1.093e-05,0.0002345,0.0003131,0.0003160,0.0002928,0.0002907,0.0002081,0.0002687,0.0003028,0.0002452,0.0001752,-12.502
14842,3.164e-06,1.291e-05,-1.73e-05,-2.78e-05,2.028e-05,2.465e-05,3.673e-05,1.604e-05,1.179e-05,0.0002367,0.0003126,0.0003471,0.0003438,0.0003205,0.0002036,0.0002661,0.0003060,0.0002375,0.0001968,-12.502
15068,3.899e-06,9.591e-06,-1.59e-05,-2.99e-05,2.151e-05,2.755e-05,3.351e-05,1.624e-05,1.049e-05,0.0002432,0.0002699,0.0003639,0.0003323,0.0003088,0.0002038,0.0002634,0.0003088,0.0002518,0.0001674,-12.502
15291,2.548e-06,1.290e-05,-1.55e-05,-2.81e-05,2.139e-05,2.472e-05,3.591e-05,1.818e-05,1.225e-05,0.0002250,0.0003302,0.0003774,0.0003888,0.0003194,0.0002061,0.0002530,0.0002874,0.0002675,0.0001999,-12.502
15489,4.207e-06,1.714e-05,-1.70e-05,-2.75e-05,2.124e-05,2.578e-05,3.176e-05,1.537e-05,1.106e-05,0.0002587,0.0003295,0.0003216,0.0003483,0.0003151,0.0002066,0.0002666,0.0002963,0.0002378,0.0001828,-12.502
15596,1.488e-06,1.142e-05,-1.62e-05,-2.89e-05,2.169e-05,2.599e-05,3.577e-05,1.783e-05,1.204e-05,0.0002468,0.0003167,0.0003591,0.0004096,0.0003346,0.0001987,0.0002598,0.0002864,0.0002584,0.0001992,-12.502
15727,4.445e-06,1.144e-05,-1.53e-05,-2.98e-05,2.145e-05,2.546e-05,3.527e-05,1.639e-05,1.079e-05,0.0002391,0.0003124,0.0003605,0.0003264,0.0003045,0.0002084,0.0002646,0.0003061,0.0002574,0.0001703,-12.502
15730,3.807e-06,1.538e-05,-1.82e-05,-2.84e-05,2.018e-05,2.572e-05,3.337e-05,1.519e-05,1.130e-05,0.0002478,0.0002928,0.0003167,0.0003158,0.0003139,0.0001984,0.0002560,0.0002868,0.0002287,0.0001727,-12.502
16649,4.999e-06,1.352e-05,-1.83e-05,-2.86e-05,2.024e-05,2.463e-05,3.523e-05,1.490e-05,1.068e-05,0.0002304,0.0003124,0.0003966,0.0003148,0.0002847,0.0002038,0.0002684,0.0003037,0.0002254,0.0001704,-12.502
16863,4.728e-06,1.335e-05,-1.71e-05,-2.91e-05,2.109e-05,2.659e-05,3.389e-05,1.556e-05,1.068e-05,0.0002290,0.0003269,0.0003573,0.0003283,0.0003103,0.0002031,0.0002667,0.0002958,0.0002357,0.0001721,-12.502
17382,1.630e-06,1.214e-05,-1.64e-05,-2.86e-05,2.080e-05,2.606e-05,3.506e-05,1.824e-05,1.227e-05,0.0002351,0.0002817,0.0002847,0.0003495,0.0003047,0.0002021,0.0002519,0.0002847,0.0002503,0.0002001,-12.502
17384,3.017e-06,1.138e-05,-1.57e-05,-2.88e-05,2.079e-05,2.465e-05,3.602e-05,1.727e-05,1.182e-05,0.0002345,0.0002949,0.0003367,0.0003429,0.0003166,0.0002048,0.0002587,0.0002840,0.0002503,0.0001979,-12.502
18728,2.566e-06,8.462e-06,-1.65e-05,-2.99e-05,2.097e-05,2.515e-05,3.534e-05,1.656e-05,1.128e-05,0.0002296,0.0003031,0.0003388,0.0003367,0.0002994,0.0002093,0.0002568,0.0002990,0.0002433,0.0001805,-12.502
19059,4.624e-06,1.182e-05,-1.71e-05,-2.87e-05,2.175e-05,2.521e-05,3.447e-05,1.583e-05,1.085e-05,0.0002413,0.0003290,0.0003478,0.0003331,0.0003086,0.0002030,0.0002627,0.0003072,0.0002417,0.0001759,-12.502
19235,3.831e-06,1.404e-05,-1.68e-05,-2.89e-05,2.124e-05,2.582e-05,3.354e-05,1.605e-05,1.104e-05,0.0002228,0.0002897,0.0002893,0.0003170,0.0003005,0.0002009,0.0002605,0.0002844,0.0002379,0.0001795,-12.502
19346,4.446e-06,8.903e-06,-1.61e-05,-3.05e-05,2.112e-05,2.674e-05,3.276e-05,1.624e-05,1.015e-05,0.0002278,0.0002993,0.0003089,0.0003131,0.0002782,0.0002068,0.0002616,0.0002965,0.0002427,0.0001588,-12.502
19460,2.344e-06,1.078e-05,-1.55e-05,-2.94e-05,2.152e-05,2.466e-05,3.405e-05,1.756e-05,1.198e-05,0.0002202,0.0002584,0.0003074,0.0003115,0.0003074,0.0002044,0.0002552,0.0002962,0.0002523,0.0001967,-12.502
20121,4.660e-06,1.160e-05,-1.68e-05,-2.93e-05,2.096e-05,2.572e-05,3.510e-05,1.553e-05,1.058e-05,0.0002193,0.0003155,0.0003298,0.0003303,0.0003010,0.0002077,0.0002645,0.0002974,0.0002438,0.0001635,-12.502
20521,3.548e-06,1.477e-05,-1.72e-05,-2.86e-05,2.059e-05,2.507e-05,3.509e-05,1.650e-05,1.156e-05,0.0002408,0.0003149,0.0003569,0.0003592,0.0003086,0.0002112,0.0002680,0.0002970,0.0002376,0.0001837,-12.502
20823,3.786e-06,1.403e-05,-1.65e-05,-2.90e-05,2.171e-05,2.675e-05,3.384e-05,1.638e-05,1.070e-05,0.0002546,0.0003430,0.0003748,0.0003496,0.0003039,0.0002087,0.0002593,0.0003050,0.0002464,0.0001673,-12.502
20852,3.701e-06,1.180e-05,-1.79e-05,-2.84e-05,2.129e-05,2.636e-05,3.500e-05,1.476e-05,1.059e-05,0.0002493,0.0003106,0.0003816,0.0003437,0.0002918,0.0002056,0.0002684,0.0003052,0.0002256,0.0001697,-12.502
21036,4.393e-06,1.157e-05,-1.50e-05,-2.96e-05,2.159e-05,2.481e-05,3.405e-05,1.706e-05,1.137e-05,0.0002318,0.0003262,0.0003236,0.0003565,0.0002934,0.0001983,0.0002565,0.0002949,0.0002486,0.0001798,-12.502
21406,2.672e-06,9.547e-06,-1.56e-05,-3.00e-05,2.075e-05,2.474e-05,3.533e-05,1.733e-05,1.169e-05,0.0002383,0.0003205,0.0003532,0.0003407,0.0003234,0.0002046,0.0002494,0.0002964,0.0002520,0.0001931,-12.502
21846,4.940e-06,1.369e-05,-1.52e-05,-2.75e-05,2.167e-05,2.492e-05,3.714e-05,1.664e-05,1.173e-05,0.0002273,0.0002816,0.0003161,0.0003269,0.0003087,0.0001954,0.0002547,0.0002848,0.0002417,0.0001865,-12.502
22125,2.811e-06,1.453e-05,-1.72e-05,-2.80e-05,2.052e-05,2.471e-05,3.337e-05,1.588e-05,1.182e-05,0.0002372,0.0003209,0.0003461,0.0003524,0.0003131,0.0002091,0.0002592,0.0002984,0.0002383,0.0001885,-12.502
22322,3.362e-06,9.389e-06,-1.63e-05,-3.05e-05,2.155e-05,2.656e-05,3.249e-05,1.639e-05,1.049e-05,0.0002470,0.0002945,0.0003324,0.0003334,0.0003088,0.0002115,0.0002705,0.0003103,0.0002475,0.0001630,-12.502
22448,3.397e-06,1.048e-05,-1.81e-05,-2.92e-05,2.070e-05,2.653e-05,3.680e-05,1.581e-05,1.087e-05,0.0002453,0.0003290,0.0003243,0.0003438,0.0003015,0.0002009,0.0002584,0.0003092,0.0002331,0.0001736,-12.502
23212,2.978e-06,9.137e-06,-1.61e-05,-3.02e-05,2.043e-05,2.579e-05,3.356e-05,1.678e-05,1.129e-05,0.0002427,0.0002904,0.0002880,0.0002985,0.0002898,0.0002047,0.0002574,0.0002994,0.0002485,0.0001775,-12.502
24308,2.930e-06,1.554e-05,-1.77e-05,-2.62e-05,2.072e-05,2.467e-05,3.644e-05,1.673e-05,1.224e-05,0.0003090,0.0003996,0.0004114,0.0004741,0.0003647,0.0002064,0.0002778,0.0003018,0.0002489,0.0002068,-12.502
24336,4.866e-06,1.374e-05,-1.83e-05,-2.87e-05,2.008e-05,2.531e-05,3.521e-05,1.529e-05,1.085e-05,0.0002407,0.0003183,0.0003495,0.0003628,0.0003022,0.0002075,0.0002612,0.0002960,0.0002385,0.0001806,-12.502
24486,2.533e-06,1.091e-05,-1.77e-05,-3.02e-05,2.002e-05,2.652e-05,3.062e-05,1.555e-05,1.065e-05,0.0002346,0.0003147,0.0002963,0.0003435,0.0002989,0.0002092,0.0002629,0.0002882,0.0002384,0.0001737,-12.502
24551,3.364e-06,1.239e-05,-1.65e-05,-2.78e-05,2.162e-05,2.573e-05,3.563e-05,1.591e-05,1.155e-05,0.0002307,0.0003515,0.0003604,0.0003372,0.0003271,0.0002041,0.0002644,0.0002981,0.0002381,0.0001904,-12.502
25175,2.831e-06,1.335e-05,-1.66e-05,-2.76e-05,2.122e-05,2.410e-05,3.441e-05,1.725e-05,1.239e-05,0.0002330,0.0003114,0.0003419,0.0003502,0.0003257,0.0002122,0.0002628,0.0003008,0.0002466,0.0002012,-12.502
25319,5.010e-06,1.599e-05,-1.73e-05,-2.70e-05,2.088e-05,2.365e-05,3.502e-05,1.615e-05,1.186e-05,0.0002380,0.0003043,0.0003827,0.0003474,0.0003080,0.0002017,0.0002559,0.0003004,0.0002388,0.0001997,-12.502
25790,5.376e-06,1.179e-05,-1.78e-05,-2.97e-05,2.077e-05,2.414e-05,3.074e-05,1.540e-05,1.009e-05,0.0002245,0.0003018,0.0002805,0.0003057,0.0002919,0.0002092,0.0002647,0.0003068,0.0002368,0.0001608,-12.502
25850,2.943e-06,1.207e-05,-1.66e-05,-2.81e-05,2.162e-05,2.688e-05,3.853e-05,1.490e-05,1.069e-05,0.0002589,0.0003277,0.0003365,0.0003300,0.0003091,0.0002031,0.0002692,0.0002951,0.0002305,0.0001737,-12.502
27566,2.995e-06,1.004e-05,-1.65e-05,-2.98e-05,2.093e-05,2.492e-05,3.402e-05,1.676e-05,1.140e-05,0.0002730,0.0003670,0.0004245,0.0004159,0.0003346,0.0002004,0.0002522,0.0003013,0.0002465,0.0001809,-12.502
27722,3.012e-06,1.230e-05,-1.71e-05,-2.95e-05,2.048e-05,2.505e-05,3.345e-05,1.707e-05,1.178e-05,0.0002354,0.0002862,0.0003007,0.0003242,0.0003056,0.0001936,0.0002581,0.0002855,0.0002467,0.0001858,-12.502
27802,2.260e-06,1.054e-05,-1.61e-05,-3.00e-05,2.024e-05,2.547e-05,3.457e-05,1.786e-05,1.163e-05,0.0002264,0.0003025,0.0003242,0.0003072,0.0003270,0.0001977,0.0002581,0.0002886,0.0002425,0.0001893,-12.502
28522,3.529e-06,1.291e-05,-1.58e-05,-3.00e-05,2.130e-05,2.587e-05,3.130e-05,1.685e-05,1.123e-05,0.0002176,0.0003031,0.0003115,0.0003362,0.0003049,0.0002043,0.0002638,0.0002934,0.0002482,0.0001770,-12.502
28759,3.833e-06,9.168e-06,-1.57e-05,-3.03e-05,2.167e-05,2.621e-05,3.402e-05,1.773e-05,1.095e-05,0.0002544,0.0003743,0.0004124,0.0003774,0.0003298,0.0002028,0.0002692,0.0003035,0.0002635,0.0001725,-12.502
29467,3.848e-06,1.093e-05,-1.64e-05,-2.98e-05,2.126e-05,2.609e-05,3.370e-05,1.600e-05,1.113e-05,0.0002488,0.0003116,0.0003373,0.0003263,0.0003051,0.0002026,0.0002629,0.0002879,0.0002403,0.0001776,-12.502
29914,2.570e-06,1.184e-05,-1.71e-05,-2.89e-05,2.071e-05,2.463e-05,3.408e-05,1.561e-05,1.179e-05,0.0002348,0.0003101,0.0002943,0.0003314,0.0003132,0.0002013,0.0002544,0.0003013,0.0002420,0.0001934,-12.502
30835,4.860e-06,1.240e-05,-1.73e-05,-2.89e-05,2.157e-05,2.545e-05,3.357e-05,1.534e-05,1.044e-05,0.0002466,0.0002989,0.0002607,0.0003213,0.0002934,0.0002053,0.0002681,0.0003034,0.0002361,0.0001669,-12.502
31357,4.063e-06,9.939e-06,-1.75e-05,-2.91e-05,2.091e-05,2.583e-05,3.416e-05,1.492e-05,1.042e-05,0.0002213,0.0003021,0.0003668,0.0003154,0.0002917,0.0002071,0.0002628,0.0003015,0.0002312,0.0001644,-12.502
31429,4.053e-06,1.141e-05,-1.76e-05,-2.90e-05,2.062e-05,2.750e-05,3.600e-05,1.488e-05,1.018e-05,0.0002443,0.0002872,0.0003437,0.0002998,0.0002961,0.0002108,0.0002773,0.0003052,0.0002286,0.0001609,-12.502
31665,3.019e-06,1.029e-05,-1.67e-05,-3.08e-05,2.131e-05,2.735e-05,3.084e-05,1.665e-05,1.059e-05,0.0002336,0.0003051,0.0003978,0.0003107,0.0002933,0.0001989,0.0002662,0.0002998,0.0002464,0.0001676,-12.502
32443,3.670e-06,1.065e-05,-1.62e-05,-2.86e-05,2.181e-05,2.598e-05,3.545e-05,1.619e-05,1.065e-05,0.0002408,0.0002945,0.0003602,0.0003215,0.0003043,0.0002016,0.0002672,0.0003092,0.0002392,0.0001672,-12.502
33141,3.387e-06,1.093e-05,-1.62e-05,-2.91e-05,2.064e-05,2.495e-05,3.620e-05,1.760e-05,1.153e-05,0.0002342,0.0003386,0.0003860,0.0003586,0.0003288,0.0001959,0.0002582,0.0002886,0.0002478,0.0001819,-12.502
33378,2.851e-06,8.890e-06,-1.61e-05,-2.89e-05,2.226e-05,2.805e-05,3.605e-05,1.562e-05,1.070e-05,0.0002448,0.0003933,0.0003610,0.0003719,0.0003054,0.0002038,0.0002700,0.0003108,0.0002357,0.0001735,-12.502
33617,2.806e-06,1.192e-05,-1.66e-05,-2.90e-05,2.055e-05,2.419e-05,3.485e-05,1.663e-05,1.166e-05,0.0002312,0.0002932,0.0002963,0.0003342,0.0003084,0.0001976,0.0002564,0.0002846,0.0002517,0.0001954,-12.502
34824,1.358e-06,1.008e-05,-1.59e-05,-2.93e-05,2.111e-05,2.286e-05,3.398e-05,1.847e-05,1.250e-05,0.0002444,0.0003235,0.0003199,0.0003824,0.0003266,0.0002068,0.0002508,0.0002949,0.0002525,0.0002058,-12.502
35087,3.484e-06,9.155e-06,-1.61e-05,-3.09e-05,2.073e-05,2.561e-05,3.581e-05,1.670e-05,1.114e-05,0.0002404,0.0003090,0.0003231,0.0003409,0.0003062,0.0002036,0.0002595,0.0002989,0.0002572,0.0001816,-12.502
35282,3.524e-06,1.514e-05,-1.72e-05,-2.72e-05,2.065e-05,2.468e-05,3.524e-05,1.590e-05,1.191e-05,0.0002181,0.0002891,0.0003090,0.0003270,0.0003019,0.0002016,0.0002611,0.0002893,0.0002357,0.0001922,-12.502
35810,3.943e-06,1.356e-05,-1.70e-05,-2.89e-05,2.079e-05,2.667e-05,3.390e-05,1.564e-05,1.061e-05,0.0002370,0.0002871,0.0003278,0.0003054,0.0003015,0.0002028,0.0002615,0.0003010,0.0002371,0.0001605,-12.502
36403,4.103e-06,1.346e-05,-1.77e-05,-2.94e-05,2.125e-05,2.591e-05,3.195e-05,1.496e-05,1.039e-05,0.0002314,0.0003189,0.0003209,0.0003211,0.0002906,0.0002039,0.0002649,0.0003046,0.0002293,0.0001699,-12.502
36535,3.226e-06,1.279e-05,-1.54e-05,-2.89e-05,2.155e-05,2.568e-05,3.237e-05,1.772e-05,1.141e-05,0.0002221,0.0002877,0.0003472,0.0003447,0.0003035,0.0002008,0.0002658,0.0003110,0.0002513,0.0001815,-12.502
36559,3.704e-06,1.209e-05,-1.67e-05,-2.94e-05,2.153e-05,2.604e-05,3.404e-05,1.558e-05,1.073e-05,0.0002398,0.0002943,0.0003454,0.0003312,0.0003129,0.0002017,0.0002582,0.0002967,0.0002358,0.0001730,-12.502
37145,8.932e-07,8.592e-06,-1.55e-05,-3.05e-05,2.119e-05,2.351e-05,3.586e-05,1.811e-05,1.244e-05,0.0002268,0.0003021,0.0002769,0.0003579,0.0003130,0.0002063,0.0002533,0.0002866,0.0002595,0.0002044,-12.502
37274,3.828e-06,1.342e-05,-1.60e-05,-2.73e-05,2.121e-05,2.332e-05,3.386e-05,1.672e-05,1.163e-05,0.0002637,0.0003616,0.0003399,0.0003665,0.0003290,0.0002035,0.0002641,0.0003017,0.0002468,0.0001916,-12.502
37406,2.972e-06,1.103e-05,-1.80e-05,-2.86e-05,2.039e-05,2.615e-05,3.681e-05,1.482e-05,1.066e-05,0.0002678,0.0003272,0.0003442,0.0003353,0.0003056,0.0002034,0.0002751,0.0003043,0.0002213,0.0001699,-12.502
38322,3.914e-06,1.355e-05,-1.57e-05,-2.91e-05,2.042e-05,2.528e-05,3.191e-05,1.764e-05,1.147e-05,0.0002318,0.0002985,0.0003353,0.0003309,0.0002967,0.0002038,0.0002581,0.0002983,0.0002471,0.0001869,-12.502
39841,2.678e-06,1.281e-05,-1.54e-05,-2.93e-05,2.146e-05,2.496e-05,3.320e-05,1.787e-05,1.231e-05,0.0002311,0.0002992,0.0003075,0.0003433,0.0003068,0.0002059,0.0002469,0.0002889,0.0002598,0.0001978,-12.502
40823,2.850e-06,1.113e-05,-1.60e-05,-2.88e-05,2.116e-05,2.541e-05,3.510e-05,1.687e-05,1.162e-05,0.0002436,0.0003119,0.0003203,0.0003540,0.0003030,0.0002034,0.0002530,0.0002964,0.0002552,0.0001825,-12.502
40968,2.413e-06,1.094e-05,-1.70e-05,-2.97e-05,2.055e-05,2.436e-05,3.198e-05,1.669e-05,1.155e-05,0.0002325,0.0003356,0.0003676,0.0003446,0.0003067,0.0002048,0.0002577,0.0003080,0.0002488,0.0001892,-12.502
41424,3.655e-06,1.369e-05,-1.85e-05,-2.97e-05,1.974e-05,2.633e-05,3.461e-05,1.547e-05,1.071e-05,0.0002622,0.0003538,0.0004204,0.0003528,0.0003276,0.0002077,0.0002650,0.0003039,0.0002372,0.0001731,-12.502
42015,3.111e-06,1.076e-05,-1.64e-05,-2.93e-05,2.170e-05,2.660e-05,3.627e-05,1.643e-05,1.108e-05,0.0002435,0.0003298,0.0003400,0.0003783,0.0003019,0.0002030,0.0002592,0.0002957,0.0002435,0.0001795,-12.502
43186,1.941e-06,8.930e-06,-1.51e-05,-3.09e-05,2.082e-05,2.611e-05,3.274e-05,1.789e-05,1.176e-05,0.0002769,0.0003511,0.0003939,0.0004059,0.0003384,0.0002093,0.0002611,0.0003000,0.0002671,0.0002004,-12.502
43651,4.968e-06,7.603e-06,-1.57e-05,-3.07e-05,2.059e-05,2.567e-05,3.500e-05,1.561e-05,1.040e-05,0.0002100,0.0003128,0.0003915,0.0003257,0.0002977,0.0002038,0.0002666,0.0003065,0.0002400,0.0001579,-12.502
