Row,PBstart,PCstart,PDstart,PFstart,PArise,PBrise,PCrise,PDrise,PFrise,PAfall,PBfall,PCfall,PDfall,PFfall,PAwidth,PBwidth,PCwidth,PDwidth,PFwidth,y
1063,1.577e-06,2.620e-05,-2.32e-05,-1.35e-05,1.699e-05,2.277e-05,3.662e-05,1.339e-05,1.719e-05,0.0002202,0.0002636,0.0002882,0.0002796,0.0002783,0.0001951,0.0002390,0.0002625,0.0002028,0.0002495,-24.077
1455,5.142e-08,3.362e-05,-2.24e-05,-5.33e-06,1.556e-05,2.027e-05,3.672e-05,1.142e-05,1.985e-05,0.0002300,0.0002740,0.0002927,0.0002786,0.0003047,0.0001842,0.0002308,0.0002671,0.0001815,0.0002484,-24.077
1542,1.909e-07,3.437e-05,-2.24e-05,-4.58e-06,1.546e-05,1.987e-05,3.790e-05,1.211e-05,2.082e-05,0.0002188,0.0002669,0.0002990,0.0002833,0.0002947,0.0001830,0.0002379,0.0002685,0.0001910,0.0002524,-24.077
2399,-1.33e-07,3.260e-05,-2.37e-05,-9.38e-06,1.605e-05,2.046e-05,3.467e-05,1.087e-05,1.715e-05,0.0002233,0.0002633,0.0003004,0.0002670,0.0002834,0.0001874,0.0002269,0.0002733,0.0001664,0.0002408,-24.077
2550,-6.27e-06,3.598e-05,-1.55e-05,1.006e-05,1.320e-05,1.278e-05,3.537e-05,1.122e-05,2.471e-05,0.0002139,0.0002544,0.0002738,0.0002613,0.0002901,0.0001540,0.0001787,0.0002669,0.0001428,0.0002392,-24.077
2555,-6.64e-07,4.167e-05,3.247e-06,2.497e-05,9.830e-06,1.136e-05,2.813e-05,1.209e-05,2.353e-05,0.0002167,0.0002434,0.0003050,0.0002605,0.0002716,0.0001070,0.0001962,0.0002562,0.0001506,0.0002282,-24.077
2784,-2.15e-07,3.959e-05,3.115e-06,2.552e-05,9.800e-06,1.138e-05,2.909e-05,1.233e-05,2.192e-05,0.0002269,0.0002770,0.0002892,0.0002711,0.0002866,0.0001057,0.0001894,0.0002603,0.0001483,0.0002331,-24.077
3016,-9.73e-08,3.538e-05,-2.25e-05,-5.19e-06,1.537e-05,1.934e-05,3.533e-05,1.116e-05,2.027e-05,0.0002174,0.0002571,0.0002774,0.0002758,0.0002775,0.0001842,0.0002332,0.0002611,0.0001832,0.0002492,-24.077
4381,-8.12e-07,2.896e-05,-2.44e-05,-1.20e-05,1.668e-05,2.010e-05,3.480e-05,1.049e-05,1.618e-05,0.0002296,0.0002614,0.0003390,0.0002664,0.0002928,0.0001910,0.0002282,0.0002656,0.0001606,0.0002371,-24.077
5039,-4.00e-07,3.611e-05,-2.24e-05,-4.49e-06,1.519e-05,1.971e-05,3.604e-05,1.050e-05,1.906e-05,0.0002300,0.0002585,0.0003055,0.0002657,0.0002844,0.0001843,0.0002257,0.0002658,0.0001681,0.0002466,-24.077
5464,1.389e-06,3.302e-05,-2.30e-05,-8.92e-06,1.638e-05,2.036e-05,3.635e-05,1.275e-05,1.952e-05,0.0002095,0.0002472,0.0002429,0.0002604,0.0002675,0.0001845,0.0002335,0.0002506,0.0001904,0.0002475,-24.077
5524,-3.65e-09,3.448e-05,-2.24e-05,-3.83e-06,1.509e-05,1.955e-05,3.535e-05,1.119e-05,1.996e-05,0.0002130,0.0002704,0.0002939,0.0002665,0.0003015,0.0001837,0.0002324,0.0002657,0.0001719,0.0002497,-24.077
5677,1.300e-07,3.477e-05,-2.32e-05,-7.09e-06,1.581e-05,2.058e-05,3.430e-05,1.185e-05,1.940e-05,0.0002177,0.0002655,0.0003089,0.0002718,0.0002917,0.0001891,0.0002325,0.0002531,0.0001824,0.0002458,-24.077
5900,5.254e-07,3.457e-05,-2.24e-05,-4.75e-06,1.562e-05,2.000e-05,3.677e-05,1.254e-05,2.080e-05,0.0002213,0.0002727,0.0003313,0.0002948,0.0002989,0.0001826,0.0002397,0.0002599,0.0002006,0.0002524,-24.077
6186,-1.81e-07,3.550e-05,-2.23e-05,-4.22e-06,1.517e-05,1.959e-05,3.604e-05,1.148e-05,1.966e-05,0.0002289,0.0002740,0.0002932,0.0002749,0.0003002,0.0001852,0.0002349,0.0002621,0.0001868,0.0002532,-24.077
6642,-4.88e-07,3.504e-05,-2.25e-05,-4.16e-06,1.481e-05,1.882e-05,3.611e-05,1.085e-05,1.938e-05,0.0002256,0.0002580,0.0002914,0.0002729,0.0002900,0.0001811,0.0002312,0.0002613,0.0001721,0.0002463,-24.077
7045,-4.09e-07,3.380e-05,-2.28e-05,-5.50e-06,1.542e-05,2.002e-05,3.730e-05,1.089e-05,1.886e-05,0.0002233,0.0002534,0.0002772,0.0002702,0.0002964,0.0001852,0.0002318,0.0002663,0.0001734,0.0002439,-24.077
7307,2.779e-07,3.518e-05,-2.20e-05,-2.61e-06,1.505e-05,1.824e-05,3.789e-05,1.246e-05,2.271e-05,0.0002110,0.0002522,0.0002884,0.0002904,0.0002848,0.0001766,0.0002362,0.0002646,0.0002078,0.0002519,-24.077
7533,-1.51e-07,3.054e-05,-2.34e-05,-1.02e-05,1.586e-05,2.145e-05,3.858e-05,1.207e-05,1.813e-05,0.0002170,0.0002800,0.0003170,0.0002800,0.0002954,0.0001883,0.0002326,0.0002639,0.0001827,0.0002475,-24.077
7750,-5.78e-08,2.905e-05,-2.39e-05,-1.08e-05,1.641e-05,1.956e-05,3.705e-05,1.109e-05,1.618e-05,0.0002387,0.0002715,0.0003048,0.0002632,0.0002995,0.0001897,0.0002286,0.0002693,0.0001673,0.0002398,-24.077
8149,-6.91e-07,3.124e-05,-2.40e-05,-8.94e-06,1.573e-05,1.943e-05,3.727e-05,1.074e-05,1.699e-05,0.0002210,0.0002598,0.0003260,0.0002646,0.0002928,0.0001861,0.0002311,0.0002627,0.0001661,0.0002388,-24.077
9372,-2.56e-07,3.043e-05,-2.36e-05,-8.82e-06,1.601e-05,1.978e-05,3.795e-05,1.089e-05,1.758e-05,0.0002400,0.0002751,0.0002815,0.0002705,0.0002987,0.0001915,0.0002311,0.0002752,0.0001622,0.0002407,-24.077
9923,8.057e-07,3.416e-05,-2.15e-05,-7.20e-07,1.542e-05,1.925e-05,4.008e-05,1.267e-05,2.318e-05,0.0002206,0.0002681,0.0003167,0.0003073,0.0002926,0.0001781,0.0002374,0.0002593,0.0002098,0.0002557,-24.077
10049,-4.23e-08,3.196e-05,-2.35e-05,-8.72e-06,1.633e-05,2.013e-05,3.565e-05,1.182e-05,1.847e-05,0.0002294,0.0002642,0.0002958,0.0002714,0.0002840,0.0001874,0.0002321,0.0002748,0.0001821,0.0002509,-24.077
10114,-3.79e-07,3.200e-05,-2.31e-05,-8.59e-06,1.622e-05,2.072e-05,3.468e-05,1.105e-05,1.803e-05,0.0002214,0.0002581,0.0003374,0.0002699,0.0002971,0.0001870,0.0002282,0.0002633,0.0001719,0.0002387,-24.077
10131,-6.31e-07,2.637e-05,-2.44e-05,-1.23e-05,1.642e-05,1.948e-05,3.700e-05,1.156e-05,1.712e-05,0.0002164,0.0002526,0.0002976,0.0002608,0.0002580,0.0001906,0.0002312,0.0002715,0.0001581,0.0002419,-24.077
10381,-2.70e-07,3.139e-05,-2.35e-05,-9.55e-06,1.616e-05,1.985e-05,3.596e-05,1.119e-05,1.838e-05,0.0002256,0.0002675,0.0003051,0.0002665,0.0002922,0.0001928,0.0002337,0.0002677,0.0001742,0.0002439,-24.077
11062,1.495e-07,3.435e-05,-2.26e-05,-4.72e-06,1.590e-05,1.984e-05,3.587e-05,1.221e-05,2.119e-05,0.0002297,0.0002574,0.0002932,0.0002817,0.0002941,0.0001815,0.0002385,0.0002608,0.0001954,0.0002502,-24.077
